supplier_count,case_id,algorithm_name,random_seed,period,supplier_id,qjt,discount_threshold_Qj,discount_rate_rj,base_price_Pjt,discounted_price_pjt,discount_per_ton,discount_amount,threshold_ratio,reached_discount_threshold,is_active
40,I4_J40,ga_greedy_only,1,1,2,0.000000,1500000.000000,0.000050,921.584641,921.584641,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,3,100000.000000,1500000.000000,0.000041,902.216840,898.126540,4.090300,409030.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,7,0.000000,1500000.000000,0.000050,907.039295,907.039295,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,10,0.000000,1500000.000000,0.000049,888.146005,888.146005,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,13,0.000000,1500000.000000,0.000077,942.604206,942.604206,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,14,100000.000000,1500000.000000,0.000051,987.987089,982.905889,5.081200,508120.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,14,100000.000000,1500000.000000,0.000051,960.342824,955.261624,5.081200,508120.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,15,0.000000,1500000.000000,0.000044,868.562596,868.562596,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,15,398494.797924,1500000.000000,0.000044,936.746789,919.254461,17.492328,6970601.571981,0.265663,0,1
40,I4_J40,ga_greedy_only,1,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,17,100000.000000,1500000.000000,0.000009,801.213033,800.326133,0.886900,88690.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,17,100000.000000,1500000.000000,0.000009,839.741882,838.854982,0.886900,88690.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,19,100000.000000,1500000.000000,0.000045,941.437216,936.925516,4.511700,451170.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,19,100000.000000,1500000.000000,0.000045,854.487776,849.976076,4.511700,451170.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,20,100000.000000,1500000.000000,0.000073,878.820697,871.474247,7.346450,734645.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,21,100000.000000,1500000.000000,0.000052,969.615714,964.376954,5.238760,523876.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,22,100000.000000,1500000.000000,0.000047,869.992876,865.257916,4.734960,473496.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,22,100000.000000,1500000.000000,0.000047,844.091747,839.356787,4.734960,473496.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,23,100000.000000,1500000.000000,0.000032,805.492193,802.273043,3.219150,321915.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,23,100000.000000,1500000.000000,0.000032,942.527275,939.308125,3.219150,321915.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,24,100000.000000,1500000.000000,0.000081,888.671089,880.539359,8.131730,813173.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,24,100000.000000,1500000.000000,0.000081,993.586430,985.454700,8.131730,813173.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,25,100000.000000,1500000.000000,0.000039,998.714445,994.851015,3.863430,386343.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,25,100000.000000,1500000.000000,0.000039,879.573407,875.709977,3.863430,386343.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,26,0.000000,1500000.000000,0.000086,911.540900,911.540900,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,26,0.000000,1500000.000000,0.000086,870.957551,870.957551,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,27,0.000000,1500000.000000,0.000056,800.331752,800.331752,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,27,0.000000,1500000.000000,0.000056,945.390584,945.390584,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,28,0.000000,1500000.000000,0.000061,813.391385,813.391385,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,28,0.000000,1500000.000000,0.000061,937.569803,937.569803,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,29,0.000000,1500000.000000,0.000060,970.022282,970.022282,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,29,100000.000000,1500000.000000,0.000060,937.879443,931.834633,6.044810,604481.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,30,121766.105165,1500000.000000,0.000087,870.298012,859.703643,10.594370,1290035.119132,0.081177,0,1
40,I4_J40,ga_greedy_only,1,1,30,100000.000000,1500000.000000,0.000087,932.821086,924.120496,8.700590,870059.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,31,0.000000,1500000.000000,0.000022,989.869891,989.869891,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,31,0.000000,1500000.000000,0.000022,886.311853,886.311853,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,32,453039.506704,1500000.000000,0.000098,891.395985,847.029645,44.366340,20099704.836491,0.302026,0,1
40,I4_J40,ga_greedy_only,1,1,32,100000.000000,1500000.000000,0.000098,921.448417,911.655377,9.793040,979304.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,33,0.000000,1500000.000000,0.000078,929.839602,929.839602,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,33,0.000000,1500000.000000,0.000078,916.900451,916.900451,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,34,0.000000,1500000.000000,0.000060,948.392006,948.392006,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,34,0.000000,1500000.000000,0.000060,834.476741,834.476741,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,35,100000.000000,1500000.000000,0.000096,876.296932,866.684562,9.612370,961237.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,1,35,100000.000000,1500000.000000,0.000096,927.676002,918.063632,9.612370,961237.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,1,0,36,0.000000,1500000.000000,0.000082,800.046882,800.046882,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,36,0.000000,1500000.000000,0.000082,902.997596,902.997596,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,37,0.000000,1500000.000000,0.000058,942.423821,942.423821,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,37,0.000000,1500000.000000,0.000058,914.143104,914.143104,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,38,0.000000,1500000.000000,0.000067,992.793864,992.793864,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,38,0.000000,1500000.000000,0.000067,973.709568,973.709568,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,0,39,0.000000,1500000.000000,0.000092,827.049977,827.049977,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,1,1,39,1265180.333745,1500000.000000,0.000092,850.229145,734.414917,115.814228,146525883.882495,0.843454,0,1
40,I4_J40,ga_greedy_only,2,0,0,0.000000,1500000.000000,0.000027,862.655137,862.655137,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,0,0.000000,1500000.000000,0.000027,926.999545,926.999545,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,1,0.000000,1500000.000000,0.000013,809.027682,809.027682,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,1,0.000000,1500000.000000,0.000013,890.173310,890.173310,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,2,0.000000,1500000.000000,0.000050,923.901352,923.901352,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,2,0.000000,1500000.000000,0.000050,921.584641,921.584641,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,3,0.000000,1500000.000000,0.000041,902.216840,902.216840,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,7,0.000000,1500000.000000,0.000050,907.039295,907.039295,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,10,0.000000,1500000.000000,0.000049,888.146005,888.146005,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,13,0.000000,1500000.000000,0.000077,942.604206,942.604206,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,14,100000.000000,1500000.000000,0.000051,987.987089,982.905889,5.081200,508120.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,14,100000.000000,1500000.000000,0.000051,960.342824,955.261624,5.081200,508120.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,15,100000.000000,1500000.000000,0.000044,868.562596,864.172996,4.389600,438960.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,15,100000.000000,1500000.000000,0.000044,936.746789,932.357189,4.389600,438960.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,17,100000.000000,1500000.000000,0.000009,801.213033,800.326133,0.886900,88690.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,17,100000.000000,1500000.000000,0.000009,839.741882,838.854982,0.886900,88690.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,19,100000.000000,1500000.000000,0.000045,941.437216,936.925516,4.511700,451170.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,19,100000.000000,1500000.000000,0.000045,854.487776,849.976076,4.511700,451170.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,20,100000.000000,1500000.000000,0.000073,878.820697,871.474247,7.346450,734645.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,21,100000.000000,1500000.000000,0.000052,969.615714,964.376954,5.238760,523876.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,22,100000.000000,1500000.000000,0.000047,869.992876,865.257916,4.734960,473496.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,22,100000.000000,1500000.000000,0.000047,844.091747,839.356787,4.734960,473496.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,23,100000.000000,1500000.000000,0.000032,805.492193,802.273043,3.219150,321915.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,23,100000.000000,1500000.000000,0.000032,942.527275,939.308125,3.219150,321915.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,24,100000.000000,1500000.000000,0.000081,888.671089,880.539359,8.131730,813173.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,24,100000.000000,1500000.000000,0.000081,993.586430,985.454700,8.131730,813173.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,25,100000.000000,1500000.000000,0.000039,998.714445,994.851015,3.863430,386343.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,25,100000.000000,1500000.000000,0.000039,879.573407,875.709977,3.863430,386343.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,26,0.000000,1500000.000000,0.000086,911.540900,911.540900,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,26,0.000000,1500000.000000,0.000086,870.957551,870.957551,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,27,0.000000,1500000.000000,0.000056,800.331752,800.331752,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,27,0.000000,1500000.000000,0.000056,945.390584,945.390584,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,28,0.000000,1500000.000000,0.000061,813.391385,813.391385,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,28,0.000000,1500000.000000,0.000061,937.569803,937.569803,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,29,0.000000,1500000.000000,0.000060,970.022282,970.022282,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,29,0.000000,1500000.000000,0.000060,937.879443,937.879443,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,30,232590.861086,1500000.000000,0.000087,870.298012,850.061235,20.236777,4706889.434698,0.155061,0,1
40,I4_J40,ga_greedy_only,2,1,30,334501.047053,1500000.000000,0.000087,932.821086,903.717521,29.103565,9735172.848355,0.223001,0,1
40,I4_J40,ga_greedy_only,2,0,31,0.000000,1500000.000000,0.000022,989.869891,989.869891,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,31,0.000000,1500000.000000,0.000022,886.311853,886.311853,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,32,223623.640541,1500000.000000,0.000098,891.395985,869.496432,21.899553,4897257.671410,0.149082,0,1
40,I4_J40,ga_greedy_only,2,1,32,99999.000000,1500000.000000,0.000098,921.448417,911.655475,9.792942,979284.414018,0.066666,0,1
40,I4_J40,ga_greedy_only,2,0,33,0.000000,1500000.000000,0.000078,929.839602,929.839602,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,33,0.000000,1500000.000000,0.000078,916.900451,916.900451,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,34,0.000000,1500000.000000,0.000060,948.392006,948.392006,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,34,0.000000,1500000.000000,0.000060,834.476741,834.476741,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,35,100000.000000,1500000.000000,0.000096,876.296932,866.684562,9.612370,961237.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,1,35,100000.000000,1500000.000000,0.000096,927.676002,918.063632,9.612370,961237.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,2,0,36,0.000000,1500000.000000,0.000082,800.046882,800.046882,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,36,0.000000,1500000.000000,0.000082,902.997596,902.997596,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,37,0.000000,1500000.000000,0.000058,942.423821,942.423821,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,37,0.000000,1500000.000000,0.000058,914.143104,914.143104,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,38,0.000000,1500000.000000,0.000067,992.793864,992.793864,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,1,38,0.000000,1500000.000000,0.000067,973.709568,973.709568,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,2,0,39,229149.127971,1500000.000000,0.000092,827.049977,806.073734,20.976242,4806687.660894,0.152766,0,1
40,I4_J40,ga_greedy_only,2,1,39,1358648.127122,1500000.000000,0.000092,850.229145,725.858903,124.370242,168975396.311723,0.905765,0,1
40,I4_J40,ga_greedy_only,3,0,0,0.000000,1500000.000000,0.000027,862.655137,862.655137,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,0,0.000000,1500000.000000,0.000027,926.999545,926.999545,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,1,0.000000,1500000.000000,0.000013,809.027682,809.027682,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,1,0.000000,1500000.000000,0.000013,890.173310,890.173310,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,2,0.000000,1500000.000000,0.000050,923.901352,923.901352,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,2,0.000000,1500000.000000,0.000050,921.584641,921.584641,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,3,0.000000,1500000.000000,0.000041,906.078369,906.078369,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,3,0.000000,1500000.000000,0.000041,902.216840,902.216840,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,4,0.000000,1500000.000000,0.000027,877.099034,877.099034,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,4,0.000000,1500000.000000,0.000027,879.055731,879.055731,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,5,0.000000,1500000.000000,0.000030,980.058050,980.058050,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,5,0.000000,1500000.000000,0.000030,941.096515,941.096515,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,6,0.000000,1500000.000000,0.000033,897.130788,897.130788,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,6,0.000000,1500000.000000,0.000033,893.248166,893.248166,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,7,0.000000,1500000.000000,0.000050,921.652600,921.652600,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,7,0.000000,1500000.000000,0.000050,907.039295,907.039295,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,8,0.000000,1500000.000000,0.000009,964.597013,964.597013,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,8,0.000000,1500000.000000,0.000009,864.525103,864.525103,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,9,0.000000,1500000.000000,0.000076,996.559651,996.559651,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,9,0.000000,1500000.000000,0.000076,906.757771,906.757771,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,10,0.000000,1500000.000000,0.000049,888.146005,888.146005,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,10,0.000000,1500000.000000,0.000049,971.283957,971.283957,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,11,0.000000,1500000.000000,0.000038,838.189030,838.189030,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,11,0.000000,1500000.000000,0.000038,858.504466,858.504466,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,12,0.000000,1500000.000000,0.000064,964.873022,964.873022,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,12,0.000000,1500000.000000,0.000064,967.958292,967.958292,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,13,0.000000,1500000.000000,0.000077,942.604206,942.604206,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,1,13,0.000000,1500000.000000,0.000077,915.347772,915.347772,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,14,100000.000000,1500000.000000,0.000051,987.987089,982.905889,5.081200,508120.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,1,14,100000.000000,1500000.000000,0.000051,960.342824,955.261624,5.081200,508120.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,0,15,237764.677731,1500000.000000,0.000044,868.562596,858.125678,10.436918,2481530.514601,0.158510,0,1
40,I4_J40,ga_greedy_only,3,1,15,0.000000,1500000.000000,0.000044,936.746789,936.746789,0.000000,0.000000,0.000000,0,0
40,I4_J40,ga_greedy_only,3,0,16,100000.000000,1500000.000000,0.000003,853.112955,852.769355,0.343600,34360.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,1,16,100000.000000,1500000.000000,0.000003,819.060419,818.716819,0.343600,34360.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,0,17,100000.000000,1500000.000000,0.000009,801.213033,800.326133,0.886900,88690.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,1,17,100000.000000,1500000.000000,0.000009,839.741882,838.854982,0.886900,88690.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,0,18,100000.000000,1500000.000000,0.000042,907.455934,903.296534,4.159400,415940.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,1,18,100000.000000,1500000.000000,0.000042,907.070218,902.910818,4.159400,415940.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,0,19,100000.000000,1500000.000000,0.000045,941.437216,936.925516,4.511700,451170.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,1,19,100001.000000,1500000.000000,0.000045,854.487776,849.976031,4.511745,451179.023445,0.066667,0,1
40,I4_J40,ga_greedy_only,3,0,20,100000.000000,1500000.000000,0.000073,878.820697,871.474247,7.346450,734645.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,1,20,100000.000000,1500000.000000,0.000073,994.206555,986.860105,7.346450,734645.000000,0.066667,0,1
40,I4_J40,ga_greedy_only,3,0,21,100000.000000,1500000.000000,0.000052,950.635258,945.396498,5.238760,523876.000000,0.066667,0,1
