instance_name,algorithm_name,period,base_id,supplier_id,purchase_qty,supplier_grade,purchase_price,transport_cost_per_ton,delivered_unit_cost,iron_qty,unit_iron_cost,purchase_cost,transport_cost,is_selected,is_long_contract_supplier
case_4x30,ga_greedy_only,1,3,5,0.000000,0.650000,941.096515,57.073272,998.169787,0.000000,1535.645827,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,6,0.000000,0.370000,897.130788,35.800411,932.931199,0.000000,2521.435673,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,6,0.000000,0.370000,893.248166,35.800411,929.048577,0.000000,2510.942101,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,7,0.000000,0.310000,921.652600,26.176721,947.829321,0.000000,3057.513938,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,7,0.000000,0.310000,907.039295,26.176721,933.216016,0.000000,3010.374244,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,8,0.000000,0.320000,964.597013,33.000000,997.597013,0.000000,3117.490666,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,8,0.000000,0.320000,864.525103,33.000000,897.525103,0.000000,2804.765947,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,9,0.000000,0.420000,996.559651,23.357307,1019.916958,0.000000,2428.373709,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,9,0.000000,0.420000,906.757771,23.357307,930.115078,0.000000,2214.559710,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,10,0.000000,0.260000,888.146005,13.000000,901.146005,0.000000,3465.946173,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,10,0.000000,0.260000,971.283957,13.000000,984.283957,0.000000,3785.707526,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,11,0.000000,0.450000,838.189030,24.373025,862.562055,0.000000,1916.804566,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,11,0.000000,0.450000,858.504466,24.373025,882.877491,0.000000,1961.949980,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,12,0.000000,0.260000,964.873022,14.090281,978.963303,0.000000,3765.243474,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,12,0.000000,0.260000,967.958292,14.090281,982.048573,0.000000,3777.109896,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,13,0.000000,0.760000,942.604206,13.383533,955.987739,0.000000,1257.878604,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,13,0.000000,0.760000,915.347772,13.383533,928.731305,0.000000,1222.014875,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,14,0.000000,0.260000,982.905889,13.000000,995.905889,0.000000,3830.407265,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,14,0.000000,0.260000,955.261624,13.000000,968.261624,0.000000,3724.083170,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,15,0.000000,0.930000,851.893266,14.092965,865.986231,0.000000,931.167990,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,15,0.000000,0.930000,923.368106,14.092965,937.461071,0.000000,1008.022657,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,16,0.000000,0.680000,852.769358,14.381716,867.151074,0.000000,1275.222168,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,16,0.000000,0.680000,818.716819,14.381716,833.098535,0.000000,1225.144904,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,17,0.000000,0.790000,800.326133,33.498162,833.824296,0.000000,1055.473792,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,17,0.000000,0.790000,838.854982,33.498162,872.353144,0.000000,1104.244486,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,18,0.000000,0.450000,903.296534,18.025968,921.322502,0.000000,2047.383338,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,18,0.000000,0.450000,902.910818,18.025968,920.936786,0.000000,2046.526191,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,19,0.000000,0.770000,936.925516,19.990869,956.916385,0.000000,1242.748551,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,19,0.000000,0.770000,849.976076,19.990869,869.966945,0.000000,1129.827201,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,20,100000.000000,0.389479,871.474247,19.000000,890.474247,38947.936823,2286.319429,87147424.677749,1900000.000000,1,1
case_4x30,ga_greedy_only,1,3,20,100000.000000,0.389479,986.860105,19.000000,1005.860105,38947.936823,2582.576092,98686010.465218,1900000.000000,1,1
case_4x30,ga_greedy_only,0,3,21,0.000000,0.671815,945.396498,10.000000,955.396498,0.000000,1422.112920,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,21,0.000000,0.671815,964.376954,10.000000,974.376954,0.000000,1450.365434,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,22,0.000000,0.816304,859.290420,19.000000,878.290420,0.000000,1075.935238,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,22,0.000000,0.816304,839.356787,19.000000,858.356787,0.000000,1051.515869,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,23,0.000000,0.755508,802.273043,27.000000,829.273043,0.000000,1097.636666,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,23,0.000000,0.755508,939.308125,27.000000,966.308125,0.000000,1279.018097,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,24,0.000000,0.611432,880.539359,13.000000,893.539359,0.000000,1461.388012,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,24,0.000000,0.611432,985.454700,13.000000,998.454700,0.000000,1632.977569,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,25,0.000000,0.544961,994.851054,12.000000,1006.851054,0.000000,1847.565223,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,1,3,25,0.000000,0.544961,875.709977,12.000000,887.709977,0.000000,1628.942111,0.000000,0.000000,0,1
case_4x30,ga_greedy_only,0,3,26,0.000000,0.637902,911.540900,13.000000,924.540900,0.000000,1449.346781,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,26,0.000000,0.637902,870.957551,13.000000,883.957551,0.000000,1385.726723,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,27,0.000000,0.337051,800.331752,18.000000,818.331752,0.000000,2427.918214,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,27,0.000000,0.337051,945.390584,18.000000,963.390584,0.000000,2858.294988,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,28,0.000000,0.306272,813.391385,24.000000,837.391385,0.000000,2734.146097,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,1,3,28,0.000000,0.306272,937.569803,24.000000,961.569803,0.000000,3139.598006,0.000000,0.000000,0,0
case_4x30,ga_greedy_only,0,3,29,382187.180058,0.961814,946.919794,19.000000,965.919794,367592.949042,1004.268888,361900605.628640,7261556.421098,1,0
case_4x30,ga_greedy_only,1,3,29,0.000000,0.961814,847.714856,19.000000,866.714856,0.000000,901.125301,0.000000,0.000000,0,0
